-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-85.9,0.77
-108.53,23.38
-81.7981,18.3767
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.778,7.361
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104.28,9.797
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104,13
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-104.3,9.8
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-112.5,-14
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.3,-17.6
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.4,-18
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-113.2,-17.4
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-114.3,-21.6
-107.8,-7.4
-107.8,-7.4
-107.8,-7.4
-107.8,-7.4
-107.8,-7.4
-107.8,-7.4
152.105,-3.809
152.105,-3.809
152.105,-3.809
152.105,-3.809
152.105,-3.809
152.105,-3.809
-84.717,8.983
-84.717,8.983
-84.717,8.983
